file_,Red_mean,Red_median,Red_sum,Green_mean,Green_median,Green_sum,Blue_mean,Blue_median,Blue_sum,GLI_mean,GLI_median,GLI_sum,GRVI_mean,GRVI_median,GRVI_sum,NGRDI_mean,NGRDI_median,NGRDI_sum,NDVI_mean,NDVI_median,NDVI_sum,GNDVI_mean,GNDVI_median,GNDVI_sum,SAVI_mean,SAVI_median,SAVI_sum,NDRE_mean,NDRE_median,NDRE_sum,RedEdge_mean,RedEdge_median,RedEdge_sum,DeepBlue_mean,DeepBlue_median,DeepBlue_sum,Nir_mean,Nir_median,Nir_sum
Lincoln-TP3-hybrids_10_10,1146.2361809045226,1161.0,228101,859.6030150753769,862.0,171061,602.9195979899497,602.0,119981,-0.006067021331215134,-0.008620689655172414,-1.2073372449118116,-0.1448747799729014,-0.1439954467842914,-28.83008121460738,0.1448747799729014,0.1439954467842914,28.83008121460738,0.387897609727188,0.3840956340956341,77.19162433571042,0.5039141918604028,0.49265764468759,100.27892418022014,0.5817626011914347,0.5760685981551253,115.77075763709551,0.1287797135762275,0.13063791554357593,25.627163001669274,1958.0452261306532,1965.0,389651,505.50251256281405,497.0,100595,2543.457286432161,2565.0,506148
Lincoln-TP3-hybrids_10_11,1268.2763819095478,1235.0,252387,941.7889447236181,914.0,187416,663.8291457286432,637.0,132102,-0.009292371910645844,-0.017329255861365953,-1.849182010218523,-0.1492076501908529,-0.15220845249443915,-29.692322387979722,0.1492076501908529,0.15220845249443915,29.692322387979722,0.36633875531018467,0.3594808126410835,72.90141230672675,0.488689503996905,0.4849665924276169,97.24921129538409,0.5494332439084249,0.5391451544646636,109.33721553777654,0.1279421268768271,0.1273538156590684,25.460483248488593,2058.643216080402,2023.0,409670,554.8190954773869,542.0,110409,2672.6633165829144,2609.0,531860
Lincoln-TP3-hybrids_10_12,1352.1089108910892,1350.5,273126,1036.3712871287128,1046.0,209347,708.9455445544554,716.0,143207,0.007156615565287811,0.007041221437261267,1.445636344188138,-0.1317405106612692,-0.13078413398810057,-26.61158315357638,0.1317405106612692,0.13078413398810057,26.61158315357638,0.39787712999087327,0.3948334767266425,80.3711802581564,0.5032518055595236,0.4993090414848101,101.65686472302377,0.5967441624787814,0.5921797243007532,120.54232082071383,0.12700853052369993,0.12912186641198636,25.655723165787382,2374.1188118811883,2378.0,479572,580.8168316831683,586.0,117325,3072.2574257425745,3107.0,620596
Lincoln-TP3-hybrids_10_13,1370.5283018867924,1377.0,290552,934.9905660377359,943.0,198218,634.9622641509434,645.0,134612,-0.033849717847889156,-0.031025891887041135,-7.1761401837525005,-0.19473352592891374,-0.18838137385473291,-41.283507496929715,0.19473352592891374,0.18838137385473291,41.283507496929715,0.36539413754674327,0.35272566890311036,77.46355715990957,0.5213289051198833,0.5120962644099443,110.52172788541525,0.548021716525428,0.5290290611808808,116.18060390339073,0.12419657270926686,0.12684306314622756,26.329673414364574,2237.127358490566,2264.5,474271,511.54716981132077,516.0,108448,2885.627358490566,2907.0,611753
Lincoln-TP3-hybrids_10_14,1047.875,1008.0,209575,838.2,809.5,167640,602.89,579.5,120578,0.012754209643066236,0.0145469404177722,2.5508419286132473,-0.1083552226296305,-0.10477315008774336,-21.6710445259261,0.1083552226296305,0.10477315008774336,21.6710445259261,0.49525995176456655,0.5038435724023326,99.05199035291331,0.5733511613211029,0.5756365881882222,114.67023226422057,0.742794984215113,0.7556631140293761,148.5589968430226,0.18245172226793374,0.18454219583486797,36.49034445358675,2093.72,2058.5,418744,522.45,506.5,104490,3030.615,2996.0,606123
Lincoln-TP3-hybrids_10_15,1152.435,1152.5,230487,984.93,976.5,196986,668.79,672.5,133758,0.04487728050805011,0.042702160653868504,8.975456101610021,-0.07367892233634392,-0.07498891456043316,-14.735784467268784,0.07367892233634392,0.07498891456043316,14.735784467268784,0.4720566885162849,0.46790678491960336,94.41133770325698,0.5283055002665399,0.5272775214752375,105.66110005330798,0.7079990390359643,0.7017840062027519,141.59980780719286,0.15286155629756862,0.14864049031734372,30.57231125951372,2309.76,2328.0,461952,557.13,552.5,111426,3144.695,3144.5,628939
Lincoln-TP3-hybrids_10_16,1132.1576354679803,1145.0,229828,895.1724137931035,904.0,181720,633.4532019704434,643.0,128591,0.016767903341684813,0.0024769196126998424,3.403884378362017,-0.10978372981264563,-0.12290502793296089,-22.286097151967063,0.10978372981264563,0.12290502793296089,22.286097151967063,0.4335206532028936,0.40693137479917374,88.00469260018741,0.5206796622531448,0.507434441741011,105.69797143738839,0.6501915810722987,0.6103270223752152,131.98889095767663,0.14239118480878596,0.1440891124685591,28.90541051618355,2076.4187192118225,2073.0,421513,529.9211822660099,538.0,107574,2769.906403940887,2771.0,562291
Lincoln-TP3-hybrids_10_17,1114.0388349514562,1122.0,229492,955.2378640776699,963.0,196779,652.5970873786408,647.0,134435,0.04699381349290871,0.04114225954610139,9.680725579539194,-0.07307572894905841,-0.07151620532061388,-15.053600163506033,0.07307572894905841,0.07151620532061388,15.053600163506033,0.4656329795145398,0.45837401488761037,95.9203937799952,0.5219274094988688,0.5133855091288568,107.51704635676698,0.6983587333955562,0.6874684520307859,143.86189907948457,0.14246492944886566,0.14236894654815113,29.347775466466327,2230.631067961165,2232.0,459510,550.8543689320388,549.0,113476,2979.5825242718447,2984.5,613794
Lincoln-TP3-hybrids_10_18,1096.6960784313726,1111.5,223726,944.9117647058823,970.0,192762,652.0343137254902,661.0,133015,0.04609202881865739,0.03954530235544081,9.402773879006109,-0.07059101545252529,-0.07350572882779369,-14.400567152315158,0.07059101545252529,0.07350572882779369,14.400567152315158,0.4820668163813906,0.47601075626464656,98.34163054180368,0.5351515687914044,0.5279159943841667,109.17092003344648,0.7230078844043839,0.7139229999013492,147.49360841849432,0.1541780586435146,0.15361194305480735,31.452323963276978,2234.0049019607845,2253.0,455737,541.7205882352941,541.0,110511,3054.794117647059,3092.0,623178
Lincoln-TP3-hybrids_10_19,974.5539215686274,963.5,198809,851.8627450980392,849.5,173780,585.8970588235294,583.5,119523,0.05042757270530451,0.04528456831077727,10.28722483188212,-0.06161300468898794,-0.0657516339869281,-12.56905295655354,0.06161300468898794,0.0657516339869281,12.56905295655354,0.5150051978192588,0.5068160469127659,105.0610603551288,0.5604403386901015,0.5549229808676122,114.3298290927807,0.772406968023958,0.7601166475952427,157.57102147688744,0.1721852862107082,0.17653119356129016,35.12579838698447,2107.200980392157,2110.5,429869,527.5637254901961,529.0,107623,2986.4117647058824,3006.5,609228
