file_,Red_mean,Red_median,Red_sum,Green_mean,Green_median,Green_sum,Blue_mean,Blue_median,Blue_sum,GLI_mean,GLI_median,GLI_sum,GRVI_mean,GRVI_median,GRVI_sum,NGRDI_mean,NGRDI_median,NGRDI_sum,NDVI_mean,NDVI_median,NDVI_sum,GNDVI_mean,GNDVI_median,GNDVI_sum,SAVI_mean,SAVI_median,SAVI_sum,NDRE_mean,NDRE_median,NDRE_sum,RedEdge_mean,RedEdge_median,RedEdge_sum,DeepBlue_mean,DeepBlue_median,DeepBlue_sum,Nir_mean,Nir_median,Nir_sum,field,range,row,exp,plantDensity,combineYield,yieldPerAcre,totalStandCount,daysToAnthesis,GDDToAnthesis,daysToSilk,GDDToSilk,percentMoisture,percentStarch,percentProtein,percentOil,percentFiber,percentAsh,percentLodging,flagLeafHeight,genotype
Scottsbluff-TP4-n150_10_11,367.524,364.0,91881,491.404,485.0,122851,364.736,355.5,91184,0.1830107983714793,0.1502772032456645,45.752699592869824,0.2293171927877883,0.1522289143138616,57.329298196947086,-0.2293171927877883,-0.1522289143138616,-57.329298196947086,0.8156470913171477,0.8110069361460575,203.91177282928692,0.7458494905470852,0.7515845344425782,186.46237263677128,1.223285416781715,1.2163670285026078,305.8213541954288,0.3449362547995476,0.3576002883068154,86.23406369988692,1598.772,1642.0,399693,329.656,328.0,82414,3334.42,3485.5,833605,Scottsbluff-TP4-n150,10,11,n150,,15.6,109.78,,66.0,1221.26,70.0,1309.51,9.45,67.97,10.59,4.05,1.07,1.3,,150.0,LH145 X LH162
Scottsbluff-TP4-n150_10_12,350.0118577075099,334.0,88553,472.7905138339921,468.0,119616,347.12252964426875,338.0,87822,0.1808804205051211,0.1582914572864321,45.76274638779565,0.2148510326208756,0.1626733921815889,54.35731125308153,-0.2148510326208756,-0.1626733921815889,-54.35731125308153,0.8173387522090392,0.8176234349161351,206.78670430888693,0.7485749356833733,0.7588168373151308,189.38945872789344,1.2258256819909508,1.226290303531357,310.13389754371053,0.3474209359444165,0.3605724838411819,87.89749679393736,1572.4189723320158,1625.0,397822,323.0790513833992,325.0,81739,3288.051383399209,3452.0,831877,Scottsbluff-TP4-n150,10,12,n150,,22.63,150.17,,70.0,1309.51,76.0,1437.65,9.61,72.19,8.32,3.86,0.85,1.18,,180.0,PHK76 X W606S
Scottsbluff-TP4-n150_10_13,400.94466403162056,377.0,101439,515.2845849802371,503.0,130367,382.2608695652174,372.0,96712,0.1778312260097257,0.1448692152917505,44.99130018046062,0.2158674296032656,0.1415094339622641,54.61445968962621,-0.2158674296032656,-0.1415094339622641,-54.61445968962621,0.809347307387497,0.8026079136690647,204.76486876903675,0.7472330196203215,0.7476158793524063,189.0499539639413,1.2138491534300826,1.2037765538945713,307.1038358178109,0.3427620935611247,0.3520476831378581,86.71880967096455,1689.209486166008,1709.0,427370,339.1343873517786,332.0,85801,3490.399209486166,3558.0,883071,Scottsbluff-TP4-n150,10,13,n150,,24.61,165.53,,71.0,1328.45,77.0,1459.11,8.34,72.6,7.46,3.3,1.25,1.17,,183.0,PHN46 X PHB47
Scottsbluff-TP4-n150_10_14,421.3307086614173,407.0,107018,526.7244094488188,520.0,133788,393.4015748031496,390.0,99924,0.17240125873633,0.1319777946989744,43.78991971902784,0.2083898634987724,0.1185643999297135,52.931025328688186,-0.2083898634987724,-0.1185643999297135,-52.931025328688186,0.790230579966364,0.7728437411589208,200.71856731145647,0.7254470942771752,0.7231057912679336,184.2635619464025,1.1851617366706615,1.159115579863942,301.03108111434807,0.3295671101704118,0.341902708476131,83.71004598328462,1614.8110236220473,1653.0,410162,348.63385826771656,342.0,88553,3258.771653543307,3358.5,827728,Scottsbluff-TP4-n150,10,14,n150,,21.31,140.02,,74.0,1393.15,76.0,1437.65,8.43,70.42,7.72,3.62,1.34,1.21,,168.0,LH74 X PHM49
Scottsbluff-TP4-n150_10_15,434.3281853281853,443.0,112491,546.965250965251,556.0,141664,394.8339768339768,397.0,102262,0.1819217357365798,0.1368909512761021,47.11772955577417,0.2056858847216118,0.1213483146067415,53.27264414289748,-0.2056858847216118,-0.1213483146067415,-53.27264414289748,0.7806691727049104,0.7718168812589413,202.1933157305718,0.7132471611864314,0.716076058772688,184.7310147472857,1.17082299700677,1.157518326479528,303.2431562247534,0.3256162772318632,0.3338166002174701,84.33461580305259,1618.050193050193,1664.0,419075,354.6872586872587,358.0,91864,3224.054054054054,3347.0,835030,Scottsbluff-TP4-n150,10,15,n150,,23.19,156.55,,78.0,1483.45,82.0,1573.4,8.11,71.84,8.88,3.84,1.52,1.24,,203.0,LH123HT X 3IIH6
Scottsbluff-TP4-n150_10_16,392.64772727272725,386.0,103659,514.1174242424242,523.5,135727,383.0681818181818,388.5,101130,0.1802289459054285,0.1447455854905064,47.580441719033125,0.2148698837691565,0.1444217844727694,56.725649315057325,-0.2148698837691565,-0.1444217844727694,-56.725649315057325,0.8014048392723789,0.7935329690621127,211.57087756790804,0.7338362120160286,0.7367873377512459,193.73275997223155,1.201928851699429,1.1901156668407815,317.30921684864927,0.3338734820283625,0.3402004126142057,88.14259925548771,1629.4734848484848,1646.5,430181,336.4734848484849,341.0,88829,3302.306818181818,3356.5,871809,Scottsbluff-TP4-n150,10,16,n150,,29.62,200.92,,68.0,1263.61,72.0,1350.26,9.0,72.07,8.21,3.44,1.52,1.3,,180.0,PIONEER P0589 AMXT
Scottsbluff-TP4-n150_10_17,478.7490196078432,453.0,122081,586.8117647058823,581.0,149637,434.7921568627451,427.0,110872,0.1555031004750904,0.1335656213704994,39.65329062114808,0.1627563523467671,0.1225225225225225,41.50286984842562,-0.1627563523467671,-0.1225225225225225,-41.50286984842562,0.7673545439818531,0.7659627329192547,195.67540871537253,0.7094530162236924,0.7166850828729282,180.91051913704155,1.1508717393923225,1.1488013911315365,293.47229354504225,0.3180050629031253,0.3242265970269184,81.09129104029697,1750.7960784313725,1793.0,446453,383.25098039215686,379.0,97729,3413.741176470588,3527.0,870504,Scottsbluff-TP4-n150,10,17,n150,,33.21,216.31,,73.0,1371.7,76.0,1437.65,8.28,71.42,7.48,3.85,2.44,1.58,,188.0,SYNGENTA NK0760-3111
Scottsbluff-TP4-n150_11_11,384.22529644268775,373.0,97209,500.8418972332016,497.0,126713,366.6363636363636,365.0,92759,0.1918303299782739,0.1474398519432449,48.53307348450332,0.2376676093271255,0.1425287356321839,60.12990515976276,-0.2376676093271255,-0.1425287356321839,-60.12990515976276,0.8099577746960935,0.7983748095479939,204.91931699811167,0.7417407253550791,0.7409258856770268,187.660403514835,1.2147517500003149,1.197410181541196,307.3321927500796,0.3363938623291441,0.3461217681401167,85.10764716927345,1619.5256916996047,1635.0,409740,336.14229249011856,335.0,85044,3305.920948616601,3386.0,836398,Scottsbluff-TP4-n150,11,11,n150,,21.5,140.56,,84.0,1622.26,88.0,1717.51,11.07,72.73,6.81,4.17,1.06,1.27,,216.0,2369 X PHZ51
Scottsbluff-TP4-n150_11_12,395.7992125984252,409.0,100533,530.1850393700787,544.5,134667,387.3267716535433,397.5,98381,0.1891775150691983,0.1477295455130528,48.05108882757637,0.230008244675519,0.1465255264209718,58.42209414758183,-0.230008244675519,-0.1465255264209718,-58.42209414758183,0.8106593057719059,0.8023733952776543,205.9074636660641,0.7406547370674149,0.7456839876335396,188.1263032151234,1.215820131440247,1.2034199852218896,308.8183133858228,0.3407158640705069,0.3472630255415476,86.54182947390878,1710.031496062992,1756.0,434348,349.2913385826772,362.5,88720,3508.6771653543306,3632.5,891204,Scottsbluff-TP4-n150,11,12,n150,,23.53,166.16,,69.0,1286.36,76.0,1437.65,8.9,70.97,7.49,3.41,1.31,1.3,,175.0,PHK76 X 3IIH6
Scottsbluff-TP4-n150_11_13,382.73540856031127,388.0,98363,511.3579766536965,515.0,131419,376.6303501945525,381.0,96794,0.1816946801460644,0.149090909090909,46.69553279753856,0.2177146911169086,0.1496437054631829,55.95267561704552,-0.2177146911169086,-0.1496437054631829,-55.95267561704552,0.8137062984253616,0.8070379864833372,209.12251869531792,0.7454929240661244,0.747016706443914,191.591681484994,1.2203861927859434,1.210415938483048,313.63925154598746,0.3413295236902158,0.3508771929824561,87.72168758838546,1684.4669260700389,1714.0,432908,344.56420233463035,349.0,88553,3468.1556420233464,3568.0,891316,Scottsbluff-TP4-n150,11,13,n150,,23.93,165.46,,67.0,1240.4,72.0,1350.26,8.39,71.39,7.84,3.69,1.59,1.31,,170.0,PHB47 X 3IIH6
