file_,Red_mean,Red_median,Red_sum,Green_mean,Green_median,Green_sum,Blue_mean,Blue_median,Blue_sum,GLI_mean,GLI_median,GLI_sum,GRVI_mean,GRVI_median,GRVI_sum,NGRDI_mean,NGRDI_median,NGRDI_sum,NDVI_mean,NDVI_median,NDVI_sum,GNDVI_mean,GNDVI_median,GNDVI_sum,SAVI_mean,SAVI_median,SAVI_sum,NDRE_mean,NDRE_median,NDRE_sum,RedEdge_mean,RedEdge_median,RedEdge_sum,DeepBlue_mean,DeepBlue_median,DeepBlue_sum,Nir_mean,Nir_median,Nir_sum
Crawfordsville-TP3-4352_23_3,591.995,599.0,118399,760.205,768.5,152041,591.245,599.0,118249,0.12767791322452463,0.1253887078946775,25.535582644904927,0.1311500805867276,0.12376727686161733,26.230016117345524,-0.1311500805867276,-0.12376727686161733,-26.230016117345524,0.7788177064346915,0.7755713298815963,155.7635412869383,0.7227695189377518,0.7211980035787044,144.55390378755035,1.1681149831105448,1.1632527773623431,233.62299662210899,0.33646342677958674,0.3360971036552572,67.29268535591734,2335.015,2361.5,467003,612.45,616.0,122490,4708.37,4769.0,941674
Crawfordsville-TP3-4352_23_4,536.58,527.0,107316,691.375,685.0,138275,558.125,552.5,111625,0.12057961682883418,0.11703596219069642,24.115923365766836,0.13720264378536473,0.12871322177896988,27.440528757072943,-0.13720264378536473,-0.12871322177896988,-27.440528757072943,0.7867961180372112,0.7869613147218031,157.35922360744223,0.7305064686632852,0.7316938179344158,146.10129373265704,1.1800727281133647,1.1803117867105977,236.01454562267293,0.3480615638342099,0.35096880906825023,69.61231276684198,2131.985,2131.0,426397,568.735,567.0,113747,4417.02,4433.5,883404
Crawfordsville-TP3-4352_23_5,502.945,513.5,100589,672.415,683.5,134483,553.02,556.5,110604,0.12383817319050489,0.11829138533195176,24.767634638100976,0.15276515841043625,0.14030611502521614,30.553031682087248,-0.15276515841043625,-0.14030611502521614,-30.553031682087248,0.8083001225481857,0.8023661452825288,161.66002450963714,0.7496255294514801,0.748388766404402,149.925105890296,1.2123319372546932,1.2034351232017237,242.46638745093867,0.3608176990096679,0.36269421388106715,72.16353980193358,2196.75,2199.0,439350,571.27,579.5,114254,4684.35,4674.5,936870
Crawfordsville-TP3-4352_23_6,549.155,536.0,109831,711.55,701.5,142310,566.97,559.5,113394,0.12253677483325429,0.1231749983179708,24.50735496665086,0.13254502273555369,0.13408723747980614,26.509004547110735,-0.13254502273555369,-0.13408723747980614,-26.509004547110735,0.7867965384456947,0.7897052222098244,157.35930768913894,0.7310800181640724,0.7316089526187617,146.21600363281448,1.1800788043307413,1.1844465278279355,236.01576086614827,0.33960161281010975,0.33867321235769643,67.92032256202195,2253.0,2236.0,450600,586.88,582.5,117376,4573.71,4500.5,914742
Crawfordsville-TP3-4352_23_7,562.6666666666666,565.0,116472,719.671497584541,719.0,148972,579.135265700483,582.0,119881,0.11747564317691563,0.11335403726708075,24.317458137621536,0.1272338604619178,0.12225705329153605,26.33740911561699,-0.1272338604619178,-0.12225705329153605,-26.33740911561699,0.7846743891498436,0.7836636414150768,162.4275985540176,0.7313152609731897,0.7308696525406708,151.38225902145027,1.1768972228315464,1.1753866098712844,243.6177251261301,0.3421632264237541,0.34207716943724265,70.8277878697171,2265.777777777778,2262.0,469016,602.4299516908212,603.0,124703,4627.579710144928,4626.0,957909
Crawfordsville-TP3-4352_23_8,514.3333333333334,526.0,109553,681.2629107981221,685.0,145109,554.2300469483569,557.0,118051,0.12335322660657824,0.1210762331838565,26.274237267201165,0.145960207184597,0.13682432432432431,31.089524130319163,-0.145960207184597,-0.13682432432432431,-31.089524130319163,0.7959106922330881,0.7914226336671075,169.52897744564777,0.7367927191376727,0.7355248412401942,156.9368491763243,1.1937455053365336,1.1870218192122415,254.26779263668166,0.3451103026904346,0.34559748427672954,73.50849447306257,2181.1361502347418,2182.0,464582,585.1032863849765,590.0,124627,4483.854460093897,4494.0,955061
Crawfordsville-TP3-4352_23_9,529.685,542.0,105937,713.525,719.0,142705,563.805,566.0,112761,0.13468146857313712,0.13086155225741128,26.936293714627425,0.15335895374002004,0.1439222606572248,30.671790748004007,-0.15335895374002004,-0.1439222606572248,-30.671790748004007,0.8004662483292853,0.7965132576724472,160.09324966585706,0.7388239142474003,0.7372333900549497,147.76478284948007,1.2005845053491908,1.194652009393563,240.11690106983815,0.34697519733536397,0.3472453792817569,69.39503946707279,2296.5,2312.0,459300,589.625,590.0,117925,4739.525,4755.5,947905
Crawfordsville-TP3-4352_2_2,519.2,518.0,103840,685.17,681.0,137034,560.43,560.0,112086,0.12145114671300407,0.11846497646986653,24.290229342600814,0.14470921119102223,0.13894006614503507,28.941842238204448,-0.14470921119102223,-0.13894006614503507,-28.941842238204448,0.7997023343832472,0.7994256510360804,159.94046687664945,0.7422160488879254,0.7425380805532193,148.44320977758508,1.1994354245551582,1.1990155031797065,239.88708491103165,0.35346849631065036,0.3545687992234823,70.69369926213007,2202.495,2212.0,440499,592.805,587.0,118561,4616.165,4624.5,923233
Crawfordsville-TP3-4352_2_3,491.015,468.5,98203,655.49,638.5,131098,535.77,524.0,107154,0.12581524225346072,0.1244240962852838,25.16304845069214,0.1539335513210538,0.1532098416289593,30.786710264210758,-0.1539335513210538,-0.1532098416289593,-30.786710264210758,0.807121231903955,0.8087967258325293,161.424246380791,0.7480566592804485,0.7482307118883463,149.6113318560897,1.2105595216490799,1.2130677768662876,242.11190432981599,0.3634006328995911,0.3634688500759524,72.68012657991822,2111.93,2084.0,422386,573.18,567.5,114636,4528.715,4469.0,905743
Crawfordsville-TP3-4352_2_4,519.38,526.5,103876,672.025,674.0,134405,551.105,550.5,110221,0.1159608869546561,0.11456554902531009,23.19217739093122,0.1347173783500923,0.12575661842102437,26.943475670018458,-0.1347173783500923,-0.12575661842102437,-26.943475670018458,0.7924639476707976,0.7881358146956068,158.49278953415953,0.737728722761523,0.7354206503823167,147.5457445523046,1.188574757262382,1.1820881790394693,237.71495145247638,0.3547470143235089,0.35431942688579854,70.94940286470178,2111.89,2119.5,422378,568.935,567.0,113787,4438.655,4441.5,887731
Crawfordsville-TP3-4352_2_5,476.66,467.5,95332,640.38,637.5,128076,527.165,521.5,105433,0.12414061492331603,0.12153617069016512,24.828122984663207,0.15370864959313965,0.14959537038762621,30.741729918627932,-0.15370864959313965,-0.14959537038762621,-30.741729918627932,0.8126681149426025,0.8130070738135512,162.5336229885205,0.7545567643515859,0.7543164460642218,150.9113528703172,1.2188801549088342,1.2193941500510843,243.77603098176684,0.3692712709029269,0.3696751820662181,73.85425418058537,2100.555,2096.0,420111,562.975,564.0,112595,4562.645,4555.5,912529
Crawfordsville-TP3-4352_2_6,551.26,546.0,110252,721.395,718.5,144279,577.65,573.5,115530,0.12326197284964183,0.12202719937848726,24.652394569928365,0.13685544934980026,0.1323552754671611,27.371089869960052,-0.13685544934980026,-0.1323552754671611,-27.371089869960052,0.7945182270337614,0.7931383618858843,158.90364540675228,0.7385964108993015,0.7373798121630072,147.7192821798603,1.1916651741606754,1.1895954872440986,238.33303483213507,0.3473473262900868,0.3477716968182403,69.46946525801737,2320.67,2325.5,464134,592.745,589.0,118549,4792.72,4782.5,958544
Crawfordsville-TP3-4352_2_7,543.355,549.0,108671,701.735,705.5,140347,571.19,575.0,114238,0.11615331743767639,0.1147552209004234,23.230663487535278,0.13086227471883569,0.12615664948893887,26.17245494376714,-0.13086227471883569,-0.12615664948893887,-26.17245494376714,0.783525843089798,0.7800701850616769,156.7051686179596,0.7280126142454263,0.7284266669691455,145.60252284908526,1.175170068785692,1.169976921581899,235.0340137571384,0.34450418598166865,0.3452893228995445,68.90083719633373,2169.59,2194.5,433918,587.08,591.0,117416,4454.595,4520.0,890919
Crawfordsville-TP3-4352_2_8,531.6490384615385,535.5,110583,695.0625,694.5,144573,559.4903846153846,561.5,116374,0.12428019071983572,0.11991363799928031,25.85027966972583,0.14288099339412433,0.1315266043792499,29.71924662597786,-0.14288099339412433,-0.1315266043792499,-29.71924662597786,0.793591811959372,0.7909402085742658,165.06709688754938,0.7362742312670529,0.7355949788337474,153.14504010354702,1.1902687541443966,1.1862877300393326,247.57590086203447,0.3474701809894179,0.34859201273498597,72.27379764579892,2205.3653846153848,2230.0,458716,579.2259615384615,583.0,120479,4562.725961538462,4617.5,949047
Crawfordsville-TP3-4352_2_9,554.4545454545455,570.0,115881,711.0,717.0,148599,583.3684210526316,589.0,121924,0.1130939253742836,0.11047345767575323,23.636630403225272,0.12889176400437888,0.12020033388981637,26.938378676915185,-0.12889176400437888,-0.12020033388981637,-26.938378676915185,0.7893804300697194,0.7859794715003275,164.98050988457135,0.7364288695428144,0.7358556664915047,153.9136337344482,1.1839562796376284,1.1788404847690797,247.44686244426433,0.3555658777816593,0.35489130434782606,74.3132684563668,2220.8612440191387,2241.0,464160,605.11004784689,607.0,126468,4674.55023923445,4710.0,976981
Crawfordsville-TP3-4352_3_2,537.1594202898551,540.0,111192,714.1835748792271,716.0,147836,581.792270531401,583.0,120431,0.1240769343660707,0.12006196746707978,25.683925413776635,0.14772548998092055,0.1380686352753392,30.579176426050555,-0.14772548998092055,-0.1380686352753392,-30.579176426050555,0.798541118572499,0.797508896797153,165.2980115445073,0.7391776068985121,0.739435320169773,153.009764627992,1.1976972729376874,1.1961569255404323,247.9233354981013,0.35357425976835083,0.3529321696524269,73.18987177204862,2266.1787439613527,2279.0,469099,590.9855072463768,588.0,122334,4748.980676328502,4781.0,983039
Crawfordsville-TP3-4352_3_3,498.06,487.0,99612,675.415,666.5,135083,548.715,536.5,109743,0.13181929365214498,0.12989371109531322,26.363858730428994,0.1631710115390513,0.15629891284565078,32.63420230781026,-0.1631710115390513,-0.15629891284565078,-32.63420230781026,0.8091401954533862,0.8064214010284372,161.82803909067724,0.7466690382411233,0.7465847275034312,149.33380764822465,1.2135900050362283,1.2095180767253617,242.71800100724568,0.3554118857045497,0.35617293688974383,71.08237714090994,2200.57,2168.5,440114,581.7,570.0,116340,4636.435,4555.5,927287
Crawfordsville-TP3-4352_3_4,558.795,567.0,111759,725.65,730.5,145130,582.34,586.0,116468,0.1222392993641917,0.11858688253041412,24.44785987283834,0.13554554861536613,0.12804957754857915,27.109109723073225,-0.13554554861536613,-0.12804957754857915,-27.109109723073225,0.7855534605598505,0.7834529070768523,157.1106921119701,0.728585805302189,0.728266722655567,145.7171610604378,1.178215136443344,1.1750651285161096,235.6430272886688,0.3434572489542786,0.3431969501537384,68.69144979085571,2250.545,2258.0,450109,596.055,595.0,119211,4609.895,4622.5,921979
Crawfordsville-TP3-4352_3_5,525.945,532.5,105189,695.815,706.0,139163,562.995,572.5,112599,0.12434623857875853,0.12071621582980671,24.869247715751705,0.14463900240191607,0.13637573787949728,28.927800480383212,-0.14463900240191607,-0.13637573787949728,-28.927800480383212,0.7920655295247806,0.7890944570900316,158.41310590495613,0.7324606641468019,0.7315771657931791,146.49213282936037,1.187978987299977,1.183519335021613,237.59579745999542,0.34791343380276024,0.34841763088978184,69.58268676055205,2172.455,2195.5,434491,581.13,586.0,116226,4494.155,4535.5,898831
Crawfordsville-TP3-4352_3_6,539.835,549.5,107967,703.5,705.0,140700,574.155,574.0,114831,0.11915847464107934,0.11545339074501923,23.831694928215867,0.1392714279467038,0.1268390779743113,27.85428558934076,-0.1392714279467038,-0.1268390779743113,-27.85428558934076,0.7895655466298269,0.7854863316886176,157.9131093259654,0.7323343965959593,0.7313830878600338,146.46687931919186,1.1842303214871641,1.1781195523748815,236.84606429743283,0.34669635797217446,0.3467953324702572,69.33927159443489,2198.64,2211.5,439728,592.185,592.0,118437,4537.055,4551.5,907411
Crawfordsville-TP3-4352_3_7,534.75,542.0,106950,709.195,710.0,141839,559.105,563.5,111821,0.13111767359483228,0.12743572089270935,26.22353471896646,0.1448943175266023,0.1380154546111071,28.978863505320465,-0.1448943175266023,-0.1380154546111071,-28.978863505320465,0.7891075400603618,0.7872115354944016,157.82150801207234,0.7283687883368551,0.7286327882853718,145.67375766737104,1.1835429210720019,1.1807034624576147,236.7085842144004,0.34272062824911376,0.3438020239099785,68.54412564982275,2202.915,2218.0,440583,574.02,579.0,114804,4504.46,4538.0,900892
Crawfordsville-TP3-4352_3_8,562.195,555.5,112439,743.39,750.0,148678,587.975,594.5,117595,0.12989194824827038,0.13091668982772015,25.978389649654076,0.14403802971469587,0.14460146383216588,28.807605942939176,-0.14403802971469587,-0.14460146383216588,-28.807605942939176,0.7922154630547347,0.7929775006498063,158.44309261094693,0.7328113416081287,0.7331073033283877,146.56226832162574,1.1882117170509077,1.1893555977169483,237.64234341018152,0.3452535911076295,0.3464901183477233,69.0507182215259,2339.57,2350.0,467914,597.03,597.5,119406,4810.52,4840.0,962104
Crawfordsville-TP3-4352_3_9,582.625,585.0,116525,718.145,715.5,143629,581.91,587.0,116382,0.10669392710572533,0.10489643231182955,21.338785421145065,0.10937982934900975,0.10291702067403002,21.87596586980195,-0.10937982934900975,-0.10291702067403002,-21.87596586980195,0.7712945996135161,0.7702115083483683,154.25891992270323,0.7240604486622755,0.7236822601253767,144.8120897324551,1.1568266151769127,1.1552067798722678,231.36532303538254,0.33945755736386346,0.33918830138872813,67.89151147277269,2205.81,2200.0,441162,596.49,598.0,119298,4475.97,4490.0,895194
Crawfordsville-TP3-4352_4_2,559.431279620853,562.0,118040,739.2085308056872,741.0,155973,591.0379146919431,595.0,124709,0.12795225698956217,0.12420262664165103,26.997926224797617,0.1456605182861021,0.13855421686746988,30.734369358367545,-0.1456605182861021,-0.13855421686746988,-30.734369358367545,0.792696155684159,0.7897445322551002,167.25888884935753,0.7329187973506963,0.7317979197622585,154.64586624099692,1.1889316445494422,1.1845079481760543,250.86457699993232,0.3446454113328909,0.345030921904214,72.72018179123998,2327.4976303317535,2330.0,491102,595.5971563981043,598.0,125671,4781.710900473934,4804.0,1008941
Crawfordsville-TP3-4352_4_3,550.013698630137,557.0,120453,726.62100456621,731.0,159130,579.9497716894978,585.0,127009,0.1273594495248036,0.12417340191036003,27.89171944593199,0.1437257734430341,0.13705583756345177,31.475944384024473,-0.1437257734430341,-0.13705583756345177,-31.475944384024473,0.7904825415257074,0.7878353471226704,173.11567659412992,0.7307480194200754,0.7295870262115783,160.0338162529965,1.1856088841941395,1.1816320262107096,259.64834563851656,0.3426649920205782,0.34289772727272727,75.04363325250662,2279.10502283105,2298.0,499124,594.0410958904109,597.0,130095,4658.561643835616,4692.0,1020225
Crawfordsville-TP3-4352_4_4,534.6940639269407,555.0,117098,704.2009132420092,717.0,154220,570.2191780821918,581.0,124878,0.12330971392313579,0.11913357400722022,27.00482734916674,0.1430212970867762,0.13092369477911647,31.321664062003986,-0.1430212970867762,-0.13092369477911647,-31.321664062003986,0.797496780956189,0.7928779069767442,174.6517950294054,0.7400505812471986,0.7391464311994114,162.07107729313648,1.1961298935104185,1.1892088291397946,261.95244667878166,0.34755574001047584,0.3472994157047171,76.11470706229422,2274.461187214612,2296.0,498107,584.2876712328767,594.0,127959,4702.260273972603,4746.0,1029795
Crawfordsville-TP3-4352_4_5,575.8349056603773,575.0,122077,731.0801886792453,732.0,154989,587.9433962264151,589.5,124644,0.11657631774351326,0.11379996319840611,24.71417936162481,0.1255999602647053,0.11694837825491092,26.627191576117525,-0.1255999602647053,-0.11694837825491092,-26.627191576117525,0.7814378274583342,0.7795738902743521,165.66481942116687,0.7285355748719236,0.7279390486361347,154.4495418728478,1.1720429890973392,1.1692468691065092,248.47311368863592,0.34323300382027544,0.343886429679685,72.76539680989839,2266.4245283018868,2282.5,480482,593.183962264151,596.5,125755,4641.566037735849,4677.0,984012
Crawfordsville-TP3-4352_4_6,542.3333333333334,531.5,113890,699.7095238095238,697.5,146939,568.6,565.0,119406,0.11650767046332496,0.11683312931751362,24.46661079729824,0.130856894184037,0.12949963435977355,27.47994777864777,-0.130856894184037,-0.12949963435977355,-27.47994777864777,0.7804764714300113,0.7791225606040186,163.90005900030238,0.7243142916975391,0.7218732362782081,152.1060012564832,1.1705945220686325,1.1685658349195112,245.82484963441283,0.33839366735830867,0.3384725329604665,71.06267014524482,2156.5333333333333,2161.0,452872,572.2428571428571,570.0,120171,4366.009523809524,4349.5,916862
Crawfordsville-TP3-4352_4_7,556.9190476190477,561.0,116953,736.2714285714286,733.0,154617,582.5428571428571,584.0,122334,0.13012172533139463,0.1277258058174317,27.325562319592873,0.14488653596530093,0.1383682642350113,30.426172552713197,-0.14488653596530093,-0.1383682642350113,-30.426172552713197,0.778784067393601,0.7752759607522486,163.5446541526562,0.715790298529127,0.714386983518401,150.31596269111668,1.1680578051164043,1.1627959088346222,245.2921390744449,0.33098895187633287,0.3301563376980463,69.5076798940299,2225.285714285714,2225.0,467310,588.947619047619,590.0,123679,4432.176190476191,4431.0,930757
Crawfordsville-TP3-4352_4_8,567.347619047619,562.5,119143,729.0904761904762,730.5,153109,593.0428571428571,591.0,124539,0.11557905767770658,0.11392327751811163,24.271602112318384,0.12899893481130692,0.12747006248821063,27.089776310374454,-0.12899893481130692,-0.12747006248821063,-27.089776310374454,0.7860626323657066,0.7869503525749086,165.07315279679838,0.7320123445796416,0.7315342316929059,153.72259236172474,1.1789813392798938,1.1803137551967047,247.58608124877767,0.34800913828576435,0.34950324344150163,73.08191904001052,2274.1857142857143,2264.0,477579,600.1047619047619,597.0,126022,4705.428571428572,4680.0,988140
Crawfordsville-TP3-4352_4_9,547.4809523809524,550.5,114971,712.4809523809524,713.5,149621,579.6857142857143,581.5,121734,0.11970904873361911,0.11752707825460783,25.138900234060014,0.13839295088548692,0.1314643993576124,29.062519685952253,-0.13839295088548692,-0.1314643993576124,-29.062519685952253,0.7850545114636813,0.7832730577990379,164.86144740737308,0.7270782162129286,0.7265062459596667,152.686425404715,1.1774635319483175,1.1747970500406468,247.26734170914668,0.3439518762007978,0.34373844795955044,72.22989400216754,2192.019047619048,2202.0,460324,595.7904761904762,596.0,125116,4495.071428571428,4521.5,943965
Crawfordsville-TP3-4352_5_2,529.52,544.0,105904,691.845,702.0,138369,557.12,562.5,111424,0.12282988247885765,0.11909410643357304,24.56597649577153,0.13923427620171375,0.12765420746557982,27.846855240342748,-0.13923427620171375,-0.12765420746557982,-27.846855240342748,0.7978775102522719,0.7940355645785969,159.5755020504544,0.7423472052888153,0.7415756917933382,148.46944105776305,1.196700088542144,1.190940574398633,239.34001770842877,0.3577563544218155,0.36009054505164423,71.5512708843631,2205.945,2223.5,441189,582.165,588.0,116433,4667.815,4703.5,933563
Crawfordsville-TP3-4352_5_3,471.155,481.5,94231,644.24,651.0,128848,534.03,538.5,106806,0.12734720757946247,0.12291407090911018,25.469441515892495,0.16502053087106028,0.15155114202237346,33.004106174212055,-0.16502053087106028,-0.15155114202237346,-33.004106174212055,0.8143205544182353,0.8090974977981534,162.86411088364704,0.7522118879398473,0.7504084074003355,150.44237758796945,1.2213574853299654,1.2135247308785062,244.2714970659931,0.36407382355582546,0.3649865387532231,72.8147647111651,2113.995,2124.0,422799,572.265,575.5,114453,4540.855,4571.5,908171
Crawfordsville-TP3-4352_5_4,536.63,532.0,107326,703.105,703.0,140621,573.675,574.0,114735,0.11963152334132321,0.11796050651122605,23.926304668264642,0.13920911870439956,0.13799644406192313,27.841823740879914,-0.13920911870439956,-0.13799644406192313,-27.841823740879914,0.7980004161652012,0.7977876131066726,159.60008323304024,0.7421999554956245,0.742412623839868,148.43999109912488,1.1968864018502714,1.1965691587835927,239.37728037005428,0.3569991687596584,0.3576659004540096,71.39983375193168,2245.94,2256.0,449188,587.51,586.5,117502,4744.175,4764.0,948835
Crawfordsville-TP3-4352_5_5,517.2463768115942,510.0,107070,681.2222222222222,684.0,141013,554.2125603864735,556.0,114722,0.1221603254030549,0.11967871485943775,25.287187358432362,0.1431335770933509,0.13798977853492334,29.628650458323634,-0.1431335770933509,-0.13798977853492334,-29.628650458323634,0.794496131044801,0.7927799306547012,164.4606991262738,0.7362474721282757,0.7346857597454256,152.40322673055306,1.1916236917630731,1.1890486387274395,246.66610419495612,0.3514590518900153,0.3507130808158258,72.75202374123317,2144.5797101449275,2146.0,443928,581.9855072463768,583.0,120471,4474.178743961353,4434.0,926155
Crawfordsville-TP3-4352_5_6,582.578947368421,579.0,121759,736.3205741626795,739.0,153891,589.2344497607655,590.0,123150,0.11735272736437773,0.11444356748224152,24.526720019154943,0.12460813985674137,0.11799410029498525,26.043101230058944,-0.12460813985674137,-0.11799410029498525,-26.043101230058944,0.7705035713641883,0.7689781726868843,161.03524641511535,0.7161451916559959,0.7142857142857143,149.67434505610314,1.1556385051903413,1.1533558667310477,241.52844758478133,0.3322985550690887,0.3314456504640554,69.45039800943954,2218.5502392344497,2217.0,463677,600.4401913875598,597.0,125492,4433.976076555024,4430.0,926701
Crawfordsville-TP3-4352_5_7,544.2254901960785,532.5,111022,701.4852941176471,696.0,143103,555.2549019607843,554.5,113272,0.1244373794566204,0.12280497280497281,25.38522540915056,0.13321260300481746,0.1294862772695285,27.17537101298276,-0.13321260300481746,-0.1294862772695285,-27.17537101298276,0.773408130044392,0.7705883618365709,157.77525852905598,0.7151402499063361,0.7125047384997937,145.88861098089257,1.1599887610537534,1.1557598801195903,236.63770725496568,0.33857131595801915,0.337949386176201,69.0685484554359,2078.735294117647,2069.5,424062,577.9656862745098,575.0,117905,4213.799019607844,4218.5,859615
Crawfordsville-TP3-4352_5_8,550.705,563.0,110141,708.885,713.5,141777,579.15,583.5,115830,0.1160376567049998,0.10970280926935906,23.20753134099996,0.13346269902554841,0.12079682494168767,26.692539805109682,-0.13346269902554841,-0.12079682494168767,-26.692539805109682,0.7836293043237242,0.7805816153472376,156.72586086474485,0.7278147296873714,0.7283270139221101,145.56294593747427,1.1753256639552871,1.1707555547480235,235.06513279105744,0.34000866670674207,0.34108402418456973,68.00173334134841,2208.05,2233.0,441610,590.905,600.0,118181,4489.305,4557.5,897861
Crawfordsville-TP3-4352_5_9,583.67,599.0,116734,742.955,752.0,148591,595.44,606.0,119088,0.11806140425146378,0.11207347807003876,23.612280850292755,0.1270121032200566,0.11342696646710193,25.40242064401132,-0.1270121032200566,-0.11342696646710193,-25.40242064401132,0.78281123448425,0.7749935148230915,156.56224689685,0.7296406075507781,0.7257498130142109,145.92812151015562,1.1741051297137652,1.16238152080876,234.82102594275304,0.34595559993057196,0.3463468682237819,69.19111998611439,2299.85,2311.0,459970,603.33,606.5,120666,4737.02,4742.0,947404
Crawfordsville-TP3-4352_6_2,543.425,537.5,108685,694.21,691.0,138842,566.675,563.5,113335,0.11437863546500711,0.11208148303151749,22.875727093001423,0.12862477822367605,0.12415071385943166,25.724955644735207,-0.12862477822367605,-0.12415071385943166,-25.724955644735207,0.7926937409279047,0.7914532271029412,158.53874818558094,0.7407676616051013,0.7398607258451168,148.15353232102026,1.1889247530138443,1.1870658531513398,237.78495060276887,0.35134301538630747,0.35185185185185186,70.26860307726149,2227.76,2215.0,445552,592.575,592.5,118515,4645.585,4635.0,929117
Crawfordsville-TP3-4352_6_3,564.105,566.0,112821,722.19,725.0,144438,576.375,576.5,115275,0.119298018687852,0.1189481017067224,23.8596037375704,0.1269600102489777,0.12420173150785,25.39200204979554,-0.1269600102489777,-0.12420173150785,-25.39200204979554,0.78455303716819,0.7838958278758537,156.910607433638,0.7311377385306724,0.7305570146499114,146.2275477061345,1.1767157129064822,1.1757304914127147,235.34314258129643,0.34421348805307855,0.34365288133888267,68.84269761061572,2262.335,2272.0,452467,588.9,593.5,117780,4639.84,4644.5,927968
Crawfordsville-TP3-4352_6_4,545.245,553.0,109049,705.785,709.0,141157,567.16,569.0,113432,0.11990445884851311,0.11736686169112176,23.980891769702623,0.1316439555971685,0.12446057894262991,26.3287911194337,-0.1316439555971685,-0.12446057894262991,-26.3287911194337,0.783901759153837,0.7819998075564278,156.7803518307674,0.7279913360366506,0.7274862797311925,145.5982672073301,1.175734937049748,1.172885451693156,235.14698740994962,0.34578656590286216,0.3462110057778638,69.15731318057243,2175.035,2178.0,435007,580.365,584.0,116073,4476.535,4477.0,895307
Crawfordsville-TP3-4352_6_5,561.205,575.0,112241,718.985,729.5,143797,584.17,589.5,116834,0.11550834215749745,0.11262394706103315,23.10166843149949,0.12861935277911585,0.12042567356776984,25.72387055582317,-0.12861935277911585,-0.12042567356776984,-25.72387055582317,0.7904327448841447,0.7857271836111395,158.08654897682894,0.7378077431309107,0.7349421238247751,147.56154862618214,1.1855365916102356,1.1784843179328877,237.10731832204712,0.3490473209101054,0.34896328220131634,69.80946418202107,2292.42,2306.0,458484,592.215,597.0,118443,4753.595,4782.0,950719
Crawfordsville-TP3-4352_6_6,466.305,455.5,93261,637.575,626.5,127515,530.1,523.0,106020,0.1249158668906905,0.12408682556214082,24.983173378138098,0.16082443499418683,0.15900525595308512,32.16488699883737,-0.16082443499418683,-0.15900525595308512,-32.16488699883737,0.8137739584825784,0.8143687628483727,162.75479169651567,0.752435689052495,0.7542165956871267,150.487137810499,1.220537195647912,1.22143050859852,244.10743912958242,0.36716985940857083,0.36929631569757293,73.43397188171417,2083.23,2073.5,416646,556.135,550.0,111227,4505.3,4514.0,901060
Crawfordsville-TP3-4352_6_7,479.9170731707317,469.0,98383,650.4975609756098,641.0,133352,536.1268292682927,531.0,109906,0.126498337103454,0.12576956904133685,25.932159106208072,0.15960826023817362,0.15705765407554673,32.719693348825594,-0.15960826023817362,-0.15705765407554673,-32.719693348825594,0.8099077942923334,0.8118228473674206,166.03109782992834,0.7487055371430206,0.7512479201331115,153.48463511431922,1.21473848096576,1.2176185498432006,249.02138859798077,0.35952586220988225,0.35993836671802776,73.70280175302587,2122.858536585366,2115.0,435186,568.380487804878,561.0,116518,4513.2975609756095,4473.0,925226
Crawfordsville-TP3-4352_6_8,571.447619047619,578.0,120004,735.9666666666667,737.5,154553,591.5809523809523,592.0,124232,0.11942910351103006,0.1170466678440133,25.08011173731631,0.1308298831084292,0.12476441959200579,27.47427545277013,-0.1308298831084292,-0.12476441959200579,-27.47427545277013,0.7814005212777031,0.7782087508510498,164.09410946831764,0.725682921304936,0.7250826882113266,152.39341347403655,1.171986929898422,1.167197354811596,246.1172552786686,0.34055008714890467,0.3415920255550337,71.51551830126998,2271.095238095238,2284.0,476930,596.3904761904762,597.0,125242,4622.542857142857,4634.5,970734
Crawfordsville-TP3-4352_6_9,512.9609756097561,523.0,105157,682.8,689.0,139974,568.5707317073171,575.0,116557,0.11874820839794163,0.11547525530243519,24.343382721578035,0.14848720374929927,0.1390284757118928,30.43987676860635,-0.14848720374929927,-0.1390284757118928,-30.43987676860635,0.8005547784016599,0.7970605999597342,164.11372957234028,0.7414711544405269,0.7396636993076162,152.00158666030802,1.2007133627929527,1.195470558631102,246.1462393725553,0.3503238351462429,0.35110680239133946,71.81638620497979,2205.082926829268,2216.0,452042,575.1268292682927,579.0,117901,4587.868292682927,4633.0,940513
Crawfordsville-TP3-4352_7_2,527.8194444444445,526.5,114009,701.4537037037037,696.0,151514,577.4027777777778,581.5,124719,0.12184595845556175,0.11644562912688816,26.318727026401337,0.14926238225172195,0.13907692111975473,32.24067456637194,-0.14926238225172195,-0.13907692111975473,-32.24067456637194,0.8028090285770045,0.8000009784940596,173.40675017263297,0.7442002036483844,0.7416248712436525,160.74724398805103,1.2040984273535857,1.1998832444022218,260.08526030837453,0.35246616431300626,0.3524642933265779,76.13269149160935,2279.652777777778,2279.0,492405,589.9583333333334,592.5,127431,4767.361111111111,4780.0,1029750
